ID,Form_ID,Cognateset_ID,Source,source_comment,Comment
1865,1865,tooth-A,Andronov1964;BurrowEmeneau1961[355],,; Set- 3986
1866,1866,tooth-A,BurrowEmeneau1961[355],,Set 3986
1867,1867,tooth-A,BurrowEmeneau1961[355],,DED3986
1868,1868,tooth-A,BurrowEmeneau1961[355],,set - 3986
1869,1869,tooth-A,Andronov1964;BurrowEmeneau1961[355],,; Set- 3986
1870,1870,tooth-A,BurrowEmeneau1961[355],,set - 3986
1871,1871,tooth-A,BurrowEmeneau1961[355],,Set- 3986
1872,1872,tooth-A,,Dunn,same as sister languages
1873,1873,tooth-B,,Kolipakam,Self -Identified
1874,1874,tooth-C,,Kolipakam,possible loan word from hindi - daant
1875,1875,tooth-C,,Kolipakam,Possible loanword from hindi daant
1876,1876,tree-A,,Dunn,very similar form to sister languages
1877,1877,tree-A,,Dunn,good lookalike
1878,1878,tree-A,BurrowEmeneau1961[416],,DED4711
1879,1879,tree-A,Andronov1964;BurrowEmeneau1961[416],,; DED4711: Ka. mara id.
1880,1880,tree-A,BurrowEmeneau1961[416],,DED4711: Koḍ. mara id.
1881,1881,tree-A,BurrowEmeneau1961[416],,DED4711
1882,1882,tree-A,BurrowEmeneau1961[416],,DED4711
1883,1883,tree-A,,Verkerk,High quality look-alike
1884,1884,tree-A,BurrowEmeneau1961[416],,DED4711
1885,1885,tree-A,BurrowEmeneau1961[416],,"DED4711: Ma. maram tree, wood, timber; marakkāl a measure."
1886,1886,tree-A,BurrowEmeneau1961[416],,DED4711: Pa. meri (pl. merkul) id. contra Andronov
1887,1887,tree-A,Andronov1964;BurrowEmeneau1961[DED4711],,"; DED4711: Ta. maram (in cpds. marattu-) tree, wood, timber; marakkāl"
1888,1888,tree-A,BurrowEmeneau1961[416],,DED4711: To. me·ṇ (obl. me·ṇt-) id.
1889,1889,tree-A,BurrowEmeneau1961[416],,DED4711: Tu. mara id.;
1890,1890,tree-A,,Dunn,same as sister languages
1891,1891,tree-B,Andronov1964,Verkerk,; 
1892,1892,tree-C,Buck1949[49],,Sankrit vṛkṣa-
1893,1893,tree-D,,Kolipakam,No obvious cognates or entry in DED
1894,1894,tree-E,,Kolipakam,No obvious cognates or entry in DED
1895,1895,two-A,,Verkerk,high quality look-alike
1896,1896,two-A,,Dunn,clear cognate
1897,1897,two-A,BurrowEmeneau1961[46],,DED474
1898,1898,two-A,BurrowEmeneau1961[46],,DED474
1899,1899,two-A,BurrowEmeneau1961[DED474],,"DED474; ""Ka. eraḍu, erḍu, erar̤ two; adj. iru, ir, ik, ic, etc., īr; irpattu, ippattu twenty; innūṟu 200; irbar, ibbar, irvar two persons; irme, imme twice."""
1900,1900,two-A,BurrowEmeneau1961[DED474],,"DED474; ""Koḍ. daṇḍï two things;"""
1901,1901,two-A,BurrowEmeneau1961[46],,DED474
1902,1902,two-A,,Verkerk,high quality look-alike
1903,1903,two-A,BurrowEmeneau1961[46],,DED474
1904,1904,two-A,BurrowEmeneau1961[46],,DED474
1905,1905,two-A,Andronov1964;BurrowEmeneau1961[DED474],,"; DED474; ""Ma. raṇṭu two;"""
1906,1906,two-A,,Kolipakam,High quality look alike
1907,1907,two-A,BurrowEmeneau1961[DED474],,"DED474; ""Pa. irḍu two things; irul two men; iral two women; adj. ir; iroṭ twice."""
1908,1908,two-A,Andronov1964;BurrowEmeneau1961[DED474],,"; DED474; ""Ta. iraṇṭu, (coll.) reṇṭu two; """
1909,1909,two-A,Andronov1964;BurrowEmeneau1961[DED474],,"; DED474; ""Te. reṇḍu two things;"""
1910,1910,two-A,BurrowEmeneau1961[DED474],,"DED474; ""To. e·ḍ (obl. e·ḍṇ-/e·ṇ-; e·ḷ- when preceded by plural personal or reflexive pronoun) two; ï foQ twenty; ï nu·ṟ 200; i kwa·w two kwa·x measures; i·r o·ṛ two years; i·r ak two a&cangle;ok measures; i·ṭy double, even (of numbers); ïm double; ïmu twins (pl. ïmua·m twins on more than one occasion); &idieresisside;štyu· twice."""
1911,1911,two-A,BurrowEmeneau1961[DED474],,"DED474; ""Tu. raḍḍů two things;"""
1912,1912,two-A,,Verkerk,high quality look-alike
1913,1913,two-B,,Kolipakam,"No cognate, not in DED"
1914,1914,two-C,,Kolipakam,"No cognate, not in DED"
1915,1915,two-D,,Kolipakam,"No cognate, not in DED"
1916,1916,two-E,,Kolipakam,"No cognate, not in DED"
1917,1917,walk-A,BurrowEmeneau1961[DED3582],,clear cognate
1918,1918,walk-A,BurrowEmeneau1961[DED3582],,clear cognate
1919,1919,walk-A,Andronov1964;BurrowEmeneau1961[DED3582],,; 
1920,1920,walk-A,BurrowEmeneau1961[DED3582],,
1921,1921,walk-A,BurrowEmeneau1961[315],,DED3582
1922,1922,walk-A,BurrowEmeneau1961[DED3582],,
1923,1923,walk-A,Andronov1964;BurrowEmeneau1961[DED3582],,; 
1924,1924,walk-A,Andronov1964;BurrowEmeneau1961[DED3582],,; 
1925,1925,walk-A,Andronov1964;BurrowEmeneau1961[DED3582],,; 
1926,1926,walk-A,BurrowEmeneau1961[DED3582],,
1927,1927,walk-A,BurrowEmeneau1961[DED3582],,
1928,1928,walk-A,BurrowEmeneau1961[DED3582],,
1929,1929,walk-A,BurrowEmeneau1961[DED3582],,clear cognate
1930,1930,walk-B,BurrowEmeneau1961[315],,DED3582
1931,1931,walk-C,BurrowEmeneau1961[85],,DED871
1932,1932,walk-C,BurrowEmeneau1961[85],,Set 871
1933,1933,walk-D,BurrowEmeneau1961[274],,DED3151
1934,1934,walk-E,,Kolipakam,Apparent singleton. No entry in DED
1935,1935,warm-A,BurrowEmeneau1961[503],,DED5517
1936,1936,warm-A,BurrowEmeneau1961[DED5517],,B&E form: beccage
1937,1937,warm-A,BurrowEmeneau1961[DED5517],,
1938,1938,warm-A,BurrowEmeneau1961[503],,DED5517
1939,1939,warm-A,,Jordan,Lookalike with Telegu: ʋetʃtʃa
1940,1940,warm-A,BurrowEmeneau1961[503],,DED5517
1941,1941,warm-A,Andronov1964;BurrowEmeneau1961[DED5517],,; 
1942,1942,warm-A,BurrowEmeneau1961[DED5517],,B&E form: vecca
1943,1943,warm-A,BurrowEmeneau1961[DED5517],,B&E form: becca
1944,1944,warm-A,,Jordan,Lookalike with Kodava: bekke
1945,1945,warm-B,Andronov1964,,
1946,1946,warm-C,,Jordan,Identical to Tamil form. Might be DED2654?
1947,1947,warm-C,,Jordan,Identical to Betta Kurumba form. Might be DED2654?
1948,1948,warm-D,,Kolipakam,Not similar to any other cognate class
1949,1949,warm-D,,Kolipakam,Not similar to any other cognate class
1950,1950,warm-E,,Dunn,apparent singleton
1951,1951,warm-F,,Kolipakam,Not similar to any other cognate class
1952,1952,warm-G,BurrowEmeneau1961[DED2654],,"Malt. kuṛe (kuṭ-) to burn, roast, sear; kuṛnare to be hot or warm; kuṛni warm, hot."
1953,1953,warm-H,BurrowEmeneau1961[136],,DED1458
1954,1954,warm-I,,Kolipakam,apparent singleton. no entry in DED
1955,1955,warm-J,,Kolipakam,apparent singleton. no entry in DED
1956,1956,water-A,Andronov1964;BurrowEmeneau1961[265],,"; DED3045 Ta. taṇ cold, cool; grace, love; taṇuppu chilliness, cold; taṇṇīr, taṇṇi cold water, water;"
1957,1957,water-B,Andronov1964;BurrowEmeneau1961[501],,; DED5503 Ma. veḷḷam water.
1958,1958,water-C,Buck1949[34],,Skt. jala-
1959,1959,water-D,BurrowEmeneau1961[18],,DED187
1960,1960,water-D,BurrowEmeneau1961[18],,"Malt. amu ""water"""
1961,1961,water-E,,Kolipakam,High quality look alike to DED3690
1962,1962,water-E,,,
1963,1963,water-E,BurrowEmeneau1961[328],,DED3690
1964,1964,water-E,BurrowEmeneau1961[328],,"Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1965,1965,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1966,1966,water-E,BurrowEmeneau1961[328],,DED3690
1967,1967,water-E,BurrowEmeneau1961[325],,DED3690
1968,1968,water-E,,Kolipakam,High quality look alike to DED3690
1969,1969,water-E,BurrowEmeneau1961[328],,DED3690
1970,1970,water-E,BurrowEmeneau1961[328],,"DED3690 Pa. nīr water, general appearance, character."
1971,1971,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1972,1972,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1973,1973,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1974,1974,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1975,1975,water-E,BurrowEmeneau1961[328],,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552."
1976,1976,water-E,,Kolipakam,High quality look alike to DED3690
1977,1977,water-F,BurrowEmeneau1961[76],,DED761
1978,1978,water-G,BurrowEmeneau1961[468],,DED5159
1979,1979,we-A,,Verkerk,high quality look-alike
1980,1980,we-A,BurrowEmeneau1961[322],,3647
1981,1981,we-A,BurrowEmeneau1961[322],,"set 3647, form cited is nāvu"
1982,1982,we-A,BurrowEmeneau1961[DED5154],,"Koḍ. eŋga (obl. eŋga-), naŋga (obl. naŋga-) we."
1983,1983,we-A,,Verkerk,"look-alike, but unclear"
1984,1984,we-A,BurrowEmeneau1961[322],,3647
1985,1985,we-A,BurrowEmeneau1961[322],,"no. 3674, form cited is nām"
1986,1986,we-A,BurrowEmeneau1961[322],,No. 3647 Malt. nám (obl. nam-) 'we (incl.)'
1987,1987,we-A,BurrowEmeneau1961[322],,no. 3647
1988,1988,we-A,BurrowEmeneau1961[322],,set 3647
1989,1989,we-A,,Verkerk,high quality look-alike
1990,1990,we-B,,Dunn,good lookalike
1991,1991,we-B,,Dunn,doubtful lookalike (compare Tulu for another j- initial form)
1992,1992,we-B,BurrowEmeneau1961[468],,DED 5154
1993,1993,we-B,BurrowEmeneau1961[467],,DED 5154
1994,1994,we-B,BurrowEmeneau1961[467],,DED 5154
1995,1995,we-B,,Verkerk,"look-alike, but very doubtful"
1996,1996,we-B,BurrowEmeneau1961[468],,DED 5154
1997,1997,we-B,Andronov1964;BurrowEmeneau1961[467],,; set 5154. meaning = exclusive 'we'
1998,1998,we-B,BurrowEmeneau1961[467],,DED 5154
1999,1999,we-B,Andronov1964;BurrowEmeneau1961[467],,; set 5154
2000,2000,we-B,BurrowEmeneau1961[467],,"set 5154, form cited is: 'nāṅkaḷ (obl. eṅkaḷ-) we (excl.)'"
2001,2001,we-B,BurrowEmeneau1961[467],,"set 5154, form cited 'ēmu, nēmu, mēmu (obl. man-/mā-)'"
2002,2002,we-B,Andronov1964[467];BurrowEmeneau1961[467],no. 5154,"exclusive 'we'; set 5154, form cited: To. em (obl. em-) we (excl.); om (obl. om-) we (incl.)."
2003,2003,we-B,BurrowEmeneau1961[467],,"set 5154, form cited 'eṅkuḷů (obl. eṅkuḷe-) we (excl.)'"
2004,2004,what-A,,Verkerk,high quality look-alike
2005,2005,what-A,,Dunn,Similar to Tulu form
2006,2006,what-A,BurrowEmeneau1961[467],,DED5151
2007,2007,what-A,BurrowEmeneau1961[466],,DED5151
2008,2008,what-A,Andronov1964,,"This form is not listed in DED5151: Ka. yā-, ā-, ē-, e- interrogative base; yā, yāva, ā, āva, dāva, ē, e what, which; yār, ār, dāru who (pl.); yāvanu, āvaṃ, āve which man; yāvaḷu, āvaḷ which woman; āvudu what, which; pl. āvuvu; yāke, yātake, yātakke, ētake, ēke why; ēn what; pl. ēvu; etta which or what place or direction, to or in which etc., where; ettam wheresoever; enitu, enittu, enisu, entuṭu, eṣṭu, ēṭu, ēsu how much, how many; enta, entā, entha, enthā, entaha, enna what kind or sort; entu how; entum by all or any means; endu when; endum always; enne what time; elli what place, where, whither; ehage, ehaṅge, eheṅge, eṅge, heṅge, hēge, hēṅge, hyāge hyāṅge in what manner; how."
2009,2009,what-A,,Verkerk,"high quality look-alike, is not in DED5151 as would be expected: ""Koḍ. a·rï (dat. a·kï, gen. a·ḍa), da·rï who (sg., pl.); ennï what; e·vë&supern;, e·va, e·vu, e·dï which man, which woman, which persons, which thing or things; adj. e·; elli where; elliñji whence; ettï, ettaṭṭi, eppara to which side; ettiñji from which direction; e·le by which way; ekka when; ekkatiñji since when; ekka·kaṇe until when; ekkale· just when; ekkalu·, ekko·lu· always; endï which day; endu· always; eccë, eccakï how many; ennatë, entë of what kind; ennane, e·taratï in what manner; ennata·ŋgï for what purpose; e·naŋguṇḍï on account of what; ennaŋgï why."""
2010,2010,what-A,BurrowEmeneau1961[466],,DED5151
2011,2011,what-A,BurrowEmeneau1961[466],,DED5151
2012,2012,what-A,,Verkerk,look-alike with Gondi
2013,2013,what-A,BurrowEmeneau1961[467],,DED5151
2014,2014,what-A,BurrowEmeneau1961[466],,DED5151
2015,2015,what-A,Andronov1964;BurrowEmeneau1961[DED5151],,"; DED5151 Form cited is: ""entu what;"""
2016,2016,what-A,BurrowEmeneau1961,,DED5151
2017,2017,what-A,BurrowEmeneau1961,,DED5151
2018,2018,what-A,BurrowEmeneau1961[466],,DED5151
2019,2019,what-A,BurrowEmeneau1961[DED5151],,DED5151
2020,2020,what-A,Andronov1964;BurrowEmeneau1961[DED5151],,"; DED5151 Form cited is: ""eṉṉa, eṉṉatu, eṉṉai what;"""
2021,2021,what-A,Andronov1964,,
2022,2022,what-A,,Verkerk,"high quality look-alike, is not in DED5151 as would be expected: ""Te. evãḍu (obl. evani-)/ēvã̄ḍu/ evvã̄ḍu/evvãḍu/ē̃ḍu/etãḍu, evaru (obl. evari-)/ ēvāru/evāru/evvaru/ēru/ēvārulu/evvāralu/ēvāṇḍru/evvāṇḍru/evvaṇḍru/evaṇḍru, ēdi (obl. dēni-)/edi/eddi/ēyadi/eyyadi, ēvi (obl. vēṭi-)/ evi/evvi/ēyavi/eyyavi who/which man, which persons, which woman or thing, which things; adj. ē; evata, evati, evatuka, evate, evarita, evariti, evarite, evartuka, (all the preceding with vv for v), ēbiḍa, ēme, ēpe, ēke which woman; ēmi what, why, how much, how; ekkaḍa, ecaṭa, ecaṭu, ecoṭu, eccaṭa, eccaṭu, eccō, eccōṭa, eccō˘ṭu, eṭa, ēḍa, ēyeḍa what place, where; ekkaḍi of what place; eppuḍu, epuḍu when; eppaṭi of what time; usual, former, old; endu where; enduṇḍi whence; endunu everywhere; enta how much, how great; entamu much, ever so much; ententa how large each; endanuka, endã̄ka how far, how long, until when; endaṟu how many persons; enni, eni how many things; enduku, ēṭiki ēla, ēlā why; eṭu, eṭula, eṭulu, eṭṭu, eṭṭulu, eṭlu, ēlāgu how; eṭṭi, ēṭi, ēlāṭi like what; eṭṭĩḍu what sort of man; eṭṭidi what sort of woman or thing; ennaḍu what day, when."""
2023,2023,what-A,BurrowEmeneau1961[466],,DED5151
2024,2024,what-A,,Verkerk,"look-alike, highly doubtful to be a cognate; is not in DED5151 as would be expected: ""To. e-, e·- (same meaning as Ko.); e·Q (obl. personal e·n-) which person or thing; pl. e·Qa·m; adj. e· (before consonant), e·y (before vowel); e·Qïd because of what; e·Qïdm because of any of these things; eṯ in which direction; eṯm in any direction; eṯïk a little in which direction; eṯs̱n, es̱n whence; e·l where; e·nk to what place; e·na·ṟ by what road, towards where; e·faxm always; e·ḏ, (in song also) eḏ why; eḏ on what day; etfok, etfïn when; et how many; etk how much; etks̱ at what distance; eto·f such as what; egy what manner, how; however much; e(g) gïs doing in what way, how; e(g) gïsem somehow; es̱ ïn- to say how or what; o·ry (obl. o·r-) who; in what; why; i· what (i· xïy- to do what; freely used in song). """
2025,2025,what-A,,Verkerk,"is in DED5151 under form of eñci - ""Tu. ērů, ēraṇe who; dā, dānè, jānè, dāva, dādavu, vā, ovu what, which; dāye why; ēni, ēpa, ēpo when; ētů how much, how many; ētoḷu how often; eñca how; eñci what sort of; eñcitti such as what; ōḷu, oḷpa where; oḍe whither; oñci whence; (B-K.) ōpe which side; ōpetāyé which man. """
2026,2026,what-A,,Verkerk,high quality look-alike
2027,2027,white-A,,Jordan,Identical to e.g. Tamil and other members of DED5496
2028,2028,white-A,,Jordan,Close lookalike with eg. Kannada beḷ(u) and cognate set DED5496
2029,2029,white-A,BurrowEmeneau1961[DED5496],,"B&E forms: beḷ(u), beḷa, beḷ(u)pu, beḷatige, beḷantige, beḷḷage, biḷa, biḷu, biḷi, biḷe, biḷapu, biḷ(u)pu whiteness, brightness"
2030,2030,white-A,BurrowEmeneau1961[DED5496],,"B&E form: boḷï- (boḷïp-, boḷït-) to become white; boḷakï, boḷica lamp; boḷi light; boḷïpï whiteness; boḷïtë white"
2031,2031,white-A,BurrowEmeneau1961[500],,DED5496
2032,2032,white-A,Andronov1964;BurrowEmeneau1961[DED5496],,"; B&E form: veḷukka to dawn, grow white, be white, be clean or bright; veḷuppu whiteness, brightness, dawn, leprosy;"
2033,2033,white-A,BurrowEmeneau1961[DED5496],,
2034,2034,white-A,Andronov1964;BurrowEmeneau1961[DED5496],,; B&E form: vel
2035,2035,white-A,Andronov1964;BurrowEmeneau1961[DED5496],,"; B&E form: vella, vellani white; vellana, velli, vellika whiteness;"
2036,2036,white-A,BurrowEmeneau1961[DED5496],,B&E form: pöl
2037,2037,white-A,BurrowEmeneau1961[DED5496],,"B&E form: boḷů, bolů, boḷůṅgarè, bolci, boḷḷarè, boḷḷenti"
2038,2038,white-A,,Jordan,Lookalike to e.g. Kodava and other members of DED5496
2039,2039,white-B,BurrowEmeneau1961[301],,DED3433
2040,2040,white-B,BurrowEmeneau1961[301],,DED3433
2041,2041,white-B,,Kolipakam,"High quality look alike to DED3433 Te. teli white, pure"
2042,2042,white-B,BurrowEmeneau1961[301],,"DED3433 Te. teli white, pure"
2043,2043,white-C,,Kolipakam,No entry in DED
2044,2044,white-C,,Kolipakam,No entry in DED
2045,2045,white-D,,Kolipakam,No entry in DED
2046,2046,white-E,,Kolipakam,apparent singleton. No entry in DED
2047,2047,white-F,,Kolipakam,apparent singleton. No entry in DED
2048,2048,white-G,,Kolipakam,apparent singleton. No entry in DED
2049,2049,white-H,,Kolipakam,apparent singleton. No entry in DED
2050,2050,who-A,,Dunn,"good lookalike, identical to form in sister language"
2051,2051,who-A,BurrowEmeneau1961[465],,DED5151
2052,2052,who-A,BurrowEmeneau1961[466],,DED5151
